,MA,MA,MA,MA,MA,PYPL,PYPL,PYPL,PYPL,PYPL,SQ,SQ,SQ,SQ,SQ,V,V,V,V,V
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,
2017-10-19 00:00:00-04:00,145.39,146.12,144.66,145.0,2330231,67.3,67.45,66.16,67.27,10191782,32.09,32.26,31.441,32.1103,5821528,107.27,107.78,106.9,107.05,5296487
2017-10-20 00:00:00-04:00,145.63,145.73,144.57,145.38,2761126,71.33,71.73,69.69,70.99,29821542,32.63,32.75,32.2,32.495,5172093,107.7,107.7,106.97,107.6,4612356
2017-10-23 00:00:00-04:00,146.0,146.5,145.3,145.58,1644458,71.05,71.33,69.55,69.84,10447036,32.74,32.9757,32.46,32.52,3878336,108.05,108.23,107.095,107.56,5162010
2017-10-24 00:00:00-04:00,146.19,146.49,145.35,145.77,2194276,69.72,70.565,69.67,70.2,10228593,32.8,32.8425,32.5,32.71,3147485,107.56,108.64,107.18,108.4,8418473
2017-10-25 00:00:00-04:00,146.5,146.98,145.21,146.26,2251755,69.98,71.42,69.85,71.03,9944016,32.99,32.99,32.2,32.9,4949101,109.5,110.61,108.0,109.49,10557543
2017-10-26 00:00:00-04:00,146.95,147.365,146.35,146.6,1918387,71.46,72.07,71.04,71.33,6450816,33.0,34.75,32.82,34.11,10485448,110.38,110.74,109.67,109.82,5972946
2017-10-27 00:00:00-04:00,146.84,148.52,146.06,148.4903,2713674,71.72,71.79,70.58,71.06,7277395,34.69,35.29,34.215,35.2,8700332,110.07,110.13,108.69,109.71,6065726
2017-10-30 00:00:00-04:00,151.3,151.48,148.58,148.92,5470501,71.41,71.54,70.53,71.13,4780844,35.8,35.81,34.66,35.75,8155158,109.67,110.235,108.92,110.05,4124982
2017-10-31 00:00:00-04:00,150.63,152.0,146.15,148.73,6024665,71.34,72.74,71.11,72.57,6006649,35.82,37.44,35.82,37.19,11869965,110.58,110.69,108.66,109.97,6318068
2017-11-01 00:00:00-04:00,149.95,151.49,148.78,148.86,3672615,72.88,72.99,71.69,72.38,5423639,37.48,37.52,35.87,36.47,9328838,110.5,111.4,110.42,111.059,5096829
2017-11-02 00:00:00-04:00,148.33,149.21,147.47,148.25,2792264,72.47,72.7755,72.01,72.24,3754749,35.87,36.36,34.75,36.08,7791185,111.02,111.37,110.2,110.97,4362037
2017-11-03 00:00:00-04:00,148.41,149.36,147.71,149.28,1776507,72.33,73.41,71.94,73.38,5585289,36.23,36.98,35.911,36.89,6111898,110.94,111.42,110.505,111.34,2900026
2017-11-06 00:00:00-05:00,149.21,150.46,148.96,150.1,2456652,73.72,74.76,73.42,74.74,6995542,37.31,37.75,36.8,37.19,7101976,111.36,112.15,111.2,111.95,2831465
2017-11-07 00:00:00-05:00,150.31,150.475,148.92,149.95,2175660,75.17,75.45,74.19,74.4,5848166,37.69,37.69,36.29,36.77,9077014,112.25,112.43,111.56,112.07,2765623
2017-11-08 00:00:00-05:00,149.47,150.24,148.2,149.98,2588042,74.0,75.0,73.31,74.775,4969617,36.94,37.159,36.0,36.71,9469168,112.01,112.905,111.82,112.48,2939093
2017-11-09 00:00:00-05:00,149.27,149.87,147.59,149.28,1786026,74.02,74.2,72.41,74.1,7248108,36.45,38.01,34.83,37.97,20959289,111.8,112.2219,110.93,112.14,3458047
2017-11-10 00:00:00-05:00,149.0,149.76,148.71,149.55,1361148,73.77,74.14,73.56,73.98,4225373,37.65,39.7312,37.39,39.2,16234115,111.71,111.98,111.28,111.89,3357617
2017-11-13 00:00:00-05:00,148.76,150.2,148.74,149.74,1331717,73.68,74.29,73.34,74.03,3728766,39.13,40.19,38.31,39.99,12393683,111.55,111.855,111.335,111.41,4365088
2017-11-14 00:00:00-05:00,149.28,150.49,149.05,149.98,1714759,74.1,74.82,73.62,74.49,4503222,39.97,40.5,39.51,39.75,9867636,111.08,112.04,110.81,111.95,4225256
2017-11-15 00:00:00-05:00,149.37,149.51,148.1,148.36,1834258,74.3,74.4,73.1853,73.43,4586013,41.15,41.8,40.17,40.66,17904461,111.34,111.87,110.14,110.27,4961219
2017-11-16 00:00:00-05:00,149.0,150.54,148.6,150.34,1887452,75.5,77.94,75.28,77.7,10171247,41.08,41.97,40.52,41.89,14571952,110.75,111.44,110.57,111.02,4408794
2017-11-17 00:00:00-05:00,149.33,149.52,148.28,149.08,2509237,78.01,78.01,75.8,76.37,9744173,42.49,45.74,42.44,44.18,35172151,110.69,110.91,109.7,109.83,5647634
2017-11-20 00:00:00-05:00,149.33,150.29,149.2261,149.59,1453241,76.63,77.32,75.88,76.01,5549583,44.99,46.06,44.58,45.22,26436367,109.95,110.68,109.69,109.95,4929240
2017-11-21 00:00:00-05:00,149.97,152.63,149.93,152.53,2663575,77.09,78.43,76.89,77.77,8328019,46.0,48.24,45.7025,48.07,25379844,110.45,111.49,110.3,111.4235,5210483
2017-11-22 00:00:00-05:00,152.56,152.56,150.95,151.26,1921623,77.99,77.99,76.62,77.59,6114409,49.53,49.55,46.1,48.81,40891441,111.5,111.66,110.7,110.82,3150740
2017-11-24 00:00:00-05:00,151.4,153.0,151.2,152.79,1099340,77.81,78.9,77.7,78.55,3584542,48.61,49.56,48.11,48.86,15262974,111.31,112.16,111.14,111.97,2473928
2017-11-27 00:00:00-05:00,153.07,153.94,152.72,152.98,1934105,78.63,79.385,77.71,77.84,5298827,47.21,47.4,40.37,41.0001,69645589,112.0,112.54,111.91,112.35,3470291
2017-11-28 00:00:00-05:00,153.51,154.65,153.36,154.17,2636408,77.95,78.23,77.2435,77.79,5955326,39.89,44.05,39.5,42.55,50947816,112.6,113.615,112.56,113.35,4664521
2017-11-29 00:00:00-05:00,154.35,154.47,145.28,148.34,5660869,77.95,77.98,71.67,73.2501,22058342,43.2,43.39,37.18,39.12,48595521,113.62,113.62,106.9,109.82,11558883
2017-11-30 00:00:00-05:00,149.32,151.17,148.21,150.29,3628509,73.77,75.87,73.54,75.64,11120784,39.27,40.78,38.82,39.2099,27931190,110.5,111.88,110.03,111.31,8646570
2017-12-01 00:00:00-05:00,150.4,150.99,147.35,149.7,2812616,75.22,76.44,74.26,75.3,11455938,39.34,39.55,36.72,38.22,23004725,112.29,112.44,109.76,110.69,7115094
2017-12-04 00:00:00-05:00,149.92,150.59,143.38,143.4,5910940,75.65,75.7439,68.61,70.93,23534387,38.41,38.69,35.9,36.86,27445534,111.33,111.45,106.97,107.43,12461604
2017-12-05 00:00:00-05:00,143.7,146.32,140.61,145.14,5542671,69.81,72.75,69.61,71.17,13591048,36.75,38.59,36.74,37.595,19310787,107.51,109.24,106.6,108.59,7595480
2017-12-06 00:00:00-05:00,145.07,148.07,144.62,147.43,2501770,70.89,73.2,70.83,73.14,6773786,38.47,39.77,37.27,37.6148,25434117,108.49,110.17,108.255,109.78,6046462
2017-12-07 00:00:00-05:00,147.51,150.41,147.51,149.49,2150738,73.25,74.069,73.25,73.69,6077927,37.97,39.46,37.96,38.7299,21003896,109.77,111.41,109.45,111.39,5545244
2017-12-08 00:00:00-05:00,150.42,150.44,149.17,149.85,1501238,74.71,74.71,72.6,72.91,6651560,39.61,39.79,37.94,38.082,18730148,112.13,112.6,111.815,112.595,6310756
2017-12-11 00:00:00-05:00,150.22,151.25,150.1,150.87,1902062,72.96,73.68,72.68,73.28,4480868,38.01,38.68,37.7,38.31,13015982,112.5,113.35,112.155,112.38,5276313
2017-12-12 00:00:00-05:00,150.83,153.73,150.61,152.52,2291250,73.45,74.31,73.0,73.62,4808413,38.09,39.64,37.93,38.08,17403055,112.37,113.7297,112.0,113.53,4754771
2017-12-13 00:00:00-05:00,152.5,153.44,151.66,151.75,2516146,74.08,75.42,73.77,74.09,5693279,38.17,38.45,36.07,36.215,22512547,113.75,114.37,113.19,113.33,5153730
2017-12-14 00:00:00-05:00,151.92,153.55,151.78,151.91,1969660,74.5,75.53,74.2,74.27,5918906,35.85,37.54,35.8,37.02,17002181,113.55,114.09,113.225,113.33,4252578
2017-12-15 00:00:00-05:00,152.65,153.62,150.86,153.35,3206137,74.51,75.87,73.51,75.53,7647741,37.3,37.6525,36.87,37.02,10290058,113.97,114.2,112.39,113.69,8588708
2017-12-18 00:00:00-05:00,154.14,154.65,153.06,153.15,2236659,76.29,76.34,75.2,75.32,6112955,37.41,38.0,37.22,37.76,9655608,114.69,114.75,113.25,113.55,6255496
2017-12-19 00:00:00-05:00,152.96,153.16,151.43,151.68,1852599,75.39,75.39,73.91,74.49,6206748,38.1,38.1,36.52,36.91,9939874,113.28,113.28,112.08,112.15,6229731
2017-12-20 00:00:00-05:00,152.51,152.73,151.04,151.43,1273162,74.64,74.9,73.76,73.97,4819059,36.98,37.04,35.58,35.66,12248918,112.58,113.102,111.99,112.13,5026654
2017-12-21 00:00:00-05:00,151.45,152.23,150.43,150.56,1764298,74.19,74.47,73.8,74.02,3751690,35.68,36.73,35.66,35.87,8975435,112.6,113.1,112.3194,112.42,4753113
2017-12-22 00:00:00-05:00,150.94,151.52,150.311,150.83,1081604,73.8,74.04,72.9,73.89,2781920,35.0,35.33,34.14,35.13,12819232,112.39,113.11,112.25,112.73,4511706
2017-12-26 00:00:00-05:00,150.58,151.34,149.89,151.27,810123,73.29,74.34,72.63,74.28,3840751,35.0,35.5,34.72,35.05,6270395,112.07,113.4397,112.07,112.99,3008020
2017-12-27 00:00:00-05:00,151.56,151.78,151.1,151.37,1127493,74.25,74.93,74.0,74.58,3362284,35.01,36.09,35.01,35.74,8936423,112.69,114.07,112.6515,114.03,5542389
2017-12-28 00:00:00-05:00,151.86,152.62,151.2,151.75,1065421,74.96,75.0,73.86,74.17,2779892,35.92,36.1,34.96,35.11,7077278,114.3,114.9199,113.99,114.32,4085867
2017-12-29 00:00:00-05:00,152.09,152.9,151.55,151.83,1200097,73.92,74.53,73.58,73.63,3099939,34.79,35.08,34.38,34.67,8681458,114.75,114.89,114.14,114.26,3274793
2018-01-02 00:00:00-05:00,152.01,153.4125,151.12,151.93,1974950,74.235,74.5,73.43,73.83,6009642,34.7,36.24,34.68,36.1786,10359616,114.57,115.08,113.95,114.57,4546612
2018-01-03 00:00:00-05:00,152.29,153.98,152.16,153.83,1980395,74.3,76.8499,74.05,76.77,8012610,36.43,37.36,36.05,37.31,10537507,114.95,115.785,114.66,115.68,5661512
2018-01-04 00:00:00-05:00,154.54,157.4,154.32,155.8,2356686,77.33,77.9287,76.2599,76.72,7246995,38.3,38.66,37.4,38.1,18843623,116.25,117.36,116.03,116.095,5911621
2018-01-05 00:00:00-05:00,156.2,158.99,156.19,158.81,1961847,77.11,78.93,77.01,78.64,9758882,38.39,41.15,38.19,41.14,28787543,116.99,119.0,116.42,118.82,5371990
2018-01-08 00:00:00-05:00,158.58,160.48,158.08,159.27,2415574,78.7,79.18,77.773,79.04,5761316,41.0,41.91,39.81,40.77,19693914,118.53,120.477,118.07,119.32,5392271
2018-01-09 00:00:00-05:00,159.65,160.11,158.54,159.52,1625936,80.1,80.39,78.52,79.2,7842819,40.45,41.4814,39.22,40.8764,13602068,119.97,119.97,118.66,119.11,4415941
2018-01-10 00:00:00-05:00,159.23,159.97,157.57,159.84,1645289,78.5,79.485,77.7,79.36,4837133,40.62,41.2,40.0,40.84,9218075,118.69,119.05,117.46,118.96,6247010
2018-01-11 00:00:00-05:00,160.17,161.13,159.44,160.92,1723844,79.45,79.87,78.91,79.74,4191507,41.03,43.08,41.03,42.29,19458176,118.8,119.98,118.68,119.86,4344932
2018-01-12 00:00:00-05:00,161.5,162.52,160.25,162.2,1678532,80.01,80.77,79.66,80.47,5335253,42.37,42.5,41.01,41.25,12257736,120.12,120.35,119.71,120.1,3971969
2018-01-16 00:00:00-05:00,163.64,163.94,161.31,162.28,2955005,80.91,81.8,79.94,80.42,6742579,41.15,41.25,38.67,39.32,15984255,121.18,121.94,119.91,120.39,6228104
2018-01-17 00:00:00-05:00,163.12,164.5,162.88,164.31,2323722,80.4,82.61,79.96,82.48,5472045,39.32,40.31,39.22,40.07,9908562,121.2,122.16,120.73,122.01,5669713
2018-01-18 00:00:00-05:00,164.83,165.98,164.11,165.5,1477818,82.43,83.44,81.61,82.96,5281111,40.29,41.13,40.02,40.26,7922814,122.52,123.195,122.03,123.09,4615132
2018-01-19 00:00:00-05:00,166.3,166.95,165.16,166.82,1831703,83.2,84.19,83.1283,83.82,5792773,42.17,42.98,41.66,42.54,21688110,123.05,123.65,121.92,122.7,6018090
2018-01-22 00:00:00-05:00,166.58,168.33,166.29,168.33,1291246,84.0,84.21,83.22,83.95,5663888,42.8,45.44,42.05,45.3,25048716,122.87,124.32,122.4,124.31,3728315
2018-01-23 00:00:00-05:00,168.5,168.95,166.65,167.21,1952044,84.12,84.55,83.45,84.18,6409403,45.06,45.67,43.5,45.02,17126334,124.61,125.51,124.21,124.65,4146525
2018-01-24 00:00:00-05:00,167.94,168.1,165.95,167.12,2184975,84.52,85.29,82.71,83.68,6024333,45.22,45.82,43.04,44.325,13006137,125.05,125.45,123.71,124.6,4578985
2018-01-25 00:00:00-05:00,168.01,168.93,167.13,168.59,1407562,83.95,85.27,83.71,84.34,5889682,44.85,45.49,44.03,45.12,8399348,125.0,125.47,124.63,125.25,4165743
2018-01-26 00:00:00-05:00,169.01,170.36,168.79,170.31,1308780,84.46,85.49,84.04,85.45,6036443,45.5,46.25,44.85,45.97,9944942,125.77,126.38,124.76,126.29,3776937
2018-01-29 00:00:00-05:00,170.12,170.81,168.31,168.52,2045048,85.2,85.35,83.62,84.31,6244165,46.08,46.249,44.9,45.43,6432404,126.74,126.88,124.685,124.87,4587283
2018-01-30 00:00:00-05:00,167.41,168.0,166.3,167.15,2913948,83.0,84.17,82.0,83.79,5959077,44.42,45.94,42.56,45.51,9104550,123.82,124.29,122.84,123.56,6205011
2018-01-31 00:00:00-05:00,167.51,169.67,167.02,169.06,3987124,84.34,86.32,84.17,85.385,8941524,45.9688,47.5,45.8,46.91,13536718,123.7,124.48,123.04,124.25,4685898
2018-02-01 00:00:00-05:00,172.51,176.715,171.0,172.82,5388688,79.96,80.95,76.7,78.4,37352330,45.75,46.71,44.02,44.44,14377261,124.74,126.26,124.1,125.6,8666121
2018-02-02 00:00:00-05:00,171.9,177.11,170.42,170.52,4965983,78.01,79.62,76.28,76.55,19063799,43.9,45.35,43.35,43.59,12425819,123.72,123.72,120.7,120.8,10877392
2018-02-05 00:00:00-05:00,167.37,171.96,164.01,164.09,5050133,75.99,78.98,74.68,74.7,15685427,42.04,44.23,40.12,41.02,14917562,118.5,121.13,115.01,116.27,12979797
2018-02-06 00:00:00-05:00,160.76,169.36,156.8,169.22,5325074,72.51,76.515,72.25,75.68,16194538,39.92,41.98,39.1,41.6,18180878,115.2,120.3,113.25,120.04,14456879
2018-02-07 00:00:00-05:00,169.0,172.61,167.45,168.78,2831631,75.35,77.58,74.94,75.59,9497980,42.01,42.79,41.5,41.67,8971867,120.09,122.46,119.21,119.63,6477195
2018-02-08 00:00:00-05:00,168.77,169.24,160.46,160.66,4101013,75.63,75.91,72.27,72.32,10658645,42.85,42.85,39.5,39.5,11169077,119.53,119.7,113.54,113.93,9654992
2018-02-09 00:00:00-05:00,161.67,166.49,158.565,165.19,4607043,73.14,75.27,71.63,74.75,11832132,39.97,40.57,36.76,39.56,16997017,114.55,117.19,111.0201,116.32,14560596
2018-02-12 00:00:00-05:00,166.8,168.82,165.58,168.12,3839322,75.63,76.28,74.852,75.27,8929513,39.81,40.46,38.8,39.9,8667833,117.79,118.84,116.88,118.36,6782866
2018-02-13 00:00:00-05:00,167.33,170.77,167.01,170.12,2553669,74.81,75.6,74.55,74.97,6306474,39.85,42.68,39.74,42.12,11821715,117.85,118.8,117.1301,118.37,5937662
2018-02-14 00:00:00-05:00,169.36,172.66,169.0,172.46,2968404,74.15,77.36,74.13,77.26,7240813,41.81,42.49,40.72,41.85,14936813,117.62,120.95,117.5,120.82,5868769
2018-02-15 00:00:00-05:00,173.95,174.7,171.36,174.68,2471721,78.04,78.3,76.58,78.29,6713599,42.3,45.04,42.22,44.29,18232908,121.7,122.31,119.97,122.31,5310913
2018-02-16 00:00:00-05:00,174.35,176.67,174.14,175.73,2654776,78.2,78.75,77.53,78.31,7636957,44.03,45.19,43.54,44.106,9217843,121.63,122.99,121.57,121.87,4484305
2018-02-20 00:00:00-05:00,174.88,176.43,174.04,175.33,2640668,77.7,78.54,76.66,77.07,5660694,44.56,46.44,44.36,44.93,12690541,121.35,123.05,121.02,122.0,4752858
2018-02-21 00:00:00-05:00,175.35,176.35,172.28,172.33,3922475,77.2,78.496,76.465,76.51,6022247,45.85,45.9,44.01,44.09,10114600,122.05,122.83,120.41,120.47,4475451
2018-02-22 00:00:00-05:00,173.34,173.83,170.8,172.91,4334155,76.8,78.37,76.77,77.72,5471194,44.37,45.0,44.01,44.9,6118801,120.67,121.38,119.6167,120.4,3464669
2018-02-23 00:00:00-05:00,173.9,175.78,172.49,175.76,2079854,78.26,79.7,77.391,79.69,6041876,45.02,45.46,44.22,44.86,6629858,121.57,122.96,121.221,122.91,3621865
2018-02-26 00:00:00-05:00,176.5,178.14,176.06,177.85,2999815,80.07,80.07,78.98,79.34,5715450,45.5,46.85,45.25,46.56,12248865,123.58,124.6,123.32,124.58,4567572
2018-02-27 00:00:00-05:00,177.72,179.17,175.93,175.94,2509236,79.11,79.929,78.61,79.47,6758760,46.56,47.11,45.41,45.94,15911504,124.7,125.3,123.35,123.4,4587819
2018-02-28 00:00:00-05:00,176.29,178.97,175.75,175.79,2349451,79.8,82.17,79.39,79.44,8216943,45.9,48.0,45.55,46.03,20576033,123.65,124.98,122.88,122.9,3981776
2018-03-01 00:00:00-05:00,176.35,177.35,172.151,173.38,3160969,79.5,80.44,77.88,78.64,6739042,46.0,46.25,44.29,45.9901,15877652,123.26,124.0,119.62,120.28,6522488
2018-03-02 00:00:00-05:00,171.56,175.33,169.2703,174.89,3026709,77.5,79.11,76.93,78.85,7720858,45.34,46.12,45.01,46.02,10123057,119.09,120.98,117.86,120.74,5492920
2018-03-05 00:00:00-05:00,174.13,179.27,172.91,178.48,3121183,78.07,79.42,77.09,79.08,5363821,45.46,50.5,45.44,50.425,28558947,120.45,122.31,119.44,121.88,4302175
2018-03-06 00:00:00-05:00,179.18,180.09,176.95,177.49,2571915,79.33,79.95,78.85,79.23,4896498,49.55,51.0,47.81,49.61,18588671,122.83,123.24,120.67,121.09,5155478
2018-03-07 00:00:00-05:00,175.76,179.71,175.55,179.26,1835952,78.65,79.555,78.01,79.52,3723698,48.7,51.89,48.55,50.71,16896267,120.03,122.24,119.7,121.88,3955368
2018-03-08 00:00:00-05:00,179.35,179.89,177.56,179.2,1394534,79.85,80.49,79.53,79.86,5014009,50.72,52.97,50.7,52.24,15642927,121.96,122.82,121.1676,122.26,3886554
2018-03-09 00:00:00-05:00,180.25,183.33,179.97,183.16,2642663,80.26,80.85,80.11,80.7,4969084,52.7,53.22,52.15,52.49,10534091,123.25,124.79,122.87,124.51,4628354
2018-03-12 00:00:00-04:00,182.83,183.52,181.7,182.63,2397634,80.75,81.17,80.35,80.6,5111984,52.62,53.79,52.1,53.195,11240206,124.75,124.98,123.48,124.28,4884349
2018-03-13 00:00:00-04:00,183.47,183.73,180.15,181.03,2320212,80.69,80.99,79.27,80.23,5056546,53.31,53.6472,50.76,51.83,12295766,124.5,125.0,122.9,123.19,5114120
2018-03-14 00:00:00-04:00,181.99,182.0,179.62,180.12,1628837,80.7,83.5,80.64,83.31,11420740,53.2,54.84,53.2,54.5999,19666550,124.04,124.1,121.9,122.625,4902327
2018-03-15 00:00:00-04:00,180.57,182.17,180.02,180.96,1496810,83.76,83.99,81.57,82.58,7558951,55.1,55.54,54.09,54.84,11828623,123.13,124.42,122.7,123.37,3947872
2018-03-16 00:00:00-04:00,181.01,183.17,181.01,182.47,2167835,82.8,83.23,81.27,82.16,5692257,54.52,55.05,53.9,54.8999,9597453,123.85,125.05,123.33,124.5,5405201
2018-03-19 00:00:00-04:00,181.79,182.3,179.1111,180.61,2100730,80.89,81.44,79.11,80.31,7290113,54.78,55.8855,53.15,54.57,12609090,123.94,124.31,122.28,123.19,5229769
2018-03-20 00:00:00-04:00,181.31,183.25,181.22,182.52,1804720,80.18,81.19,80.0535,80.86,5131577,54.39,58.0686,54.3,57.74,15703750,123.38,125.17,123.3,124.92,4476600
2018-03-21 00:00:00-04:00,182.96,183.5,180.74,180.76,2040570,80.94,82.35,80.51,81.05,4896010,57.81,58.46,56.52,57.085,12360931,124.9,125.44,123.07,123.23,5445256
2018-03-22 00:00:00-04:00,179.2,180.26,175.11,175.39,2658703,79.81,80.12,78.46,78.56,7406276,56.77,56.77,54.27,55.1565,14074239,122.2,122.68,119.7,119.98,6745944
2018-03-23 00:00:00-04:00,176.18,177.79,171.66,171.83,2919249,78.5,79.06,76.35,76.45,7258904,54.06,54.63,51.12,51.66,17492899,119.89,120.73,116.76,117.0,7249515
2018-03-26 00:00:00-04:00,175.33,177.47,173.06,177.15,3496895,77.98,79.17,77.0301,78.96,6374927,53.05,53.66,51.11,53.55,9952969,119.09,120.74,117.8,120.65,6126014
2018-03-27 00:00:00-04:00,178.36,178.5,170.97,172.56,2921123,79.59,79.9,75.65,76.31,6035114,54.86,55.15,50.35,51.06,12271740,121.52,121.6,116.74,117.43,6140034
2018-03-28 00:00:00-04:00,172.25,172.93,168.55,170.32,3514553,75.7,76.75,74.74,75.05,11809850,50.4,50.4,46.14,47.389,24708075,116.93,118.07,116.03,116.99,7376059
2018-03-29 00:00:00-04:00,171.72,176.66,170.82,175.14,2270392,75.28,77.2,74.55,75.95,7724022,47.87,49.79,47.65,49.19,14325811,117.68,120.5949,117.04,119.61,8090751
2018-04-02 00:00:00-04:00,174.48,175.77,169.04,171.5,2790734,75.23,76.3001,74.01,75.0,9103587,48.95,49.37,47.02,47.68,10381609,119.27,119.83,116.76,118.36,7179877
2018-04-03 00:00:00-04:00,172.36,172.89,169.81,172.45,2493779,75.28,75.41,73.35,74.58,7237009,48.7,48.87,46.75,47.59,8592258,118.89,119.99,117.49,119.2,4918270
2018-04-04 00:00:00-04:00,169.18,174.01,167.94,173.69,3103733,73.0,75.06,72.52,74.79,6870087,45.46,47.84,45.16,47.67,9297303,116.9,120.12,116.7102,119.8,6542492
2018-04-05 00:00:00-04:00,175.13,177.44,174.535,175.8,2545287,75.64,77.82,75.48,76.94,7271064,48.3,48.88,47.57,48.03,7915645,121.0,122.01,120.37,121.19,4828545
2018-04-06 00:00:00-04:00,173.37,175.15,168.96,169.69,3056472,75.56,76.4,73.7,73.87,6237628,47.47,47.65,44.94,45.86,12279933,120.18,120.5567,117.12,117.63,5798112
2018-04-09 00:00:00-04:00,171.27,174.09,170.14,170.4,2782293,74.51,76.88,74.51,75.17,5117249,46.13,47.1901,45.83,45.89,7619342,118.63,120.67,118.63,118.83,4891360
2018-04-10 00:00:00-04:00,173.14,175.45,172.02,174.66,2255248,76.51,77.31,75.8003,76.78,4703466,47.0,47.88,46.5015,47.79,7655208,120.56,121.16,119.64,120.79,5190333
2018-04-11 00:00:00-04:00,173.7,175.6,172.12,172.36,1889275,76.2,77.4,76.08,76.5,2985706,47.73,48.99,47.46,47.75,6608574,119.99,121.66,119.62,119.82,4279823
2018-04-12 00:00:00-04:00,173.33,176.48,173.16,174.81,2274869,76.8,77.99,76.61,77.45,3921173,48.45,50.14,48.15,49.68,9520593,120.51,121.98,120.3901,121.05,4383846
2018-04-13 00:00:00-04:00,176.0,176.1,172.7,174.26,2276137,78.01,78.63,76.83,77.26,4354888,50.34,50.42,47.21,47.51,9987549,121.73,122.47,120.65,121.14,5356834
2018-04-16 00:00:00-04:00,175.62,176.1,172.97,173.86,3497746,77.88,78.5,77.19,77.8,3838373,47.78,47.9,46.37,47.05,6076648,122.11,122.87,121.51,121.91,4092491
2018-04-17 00:00:00-04:00,175.77,179.19,174.67,178.34,3197652,78.51,80.43,78.5,80.0248,5371219,47.93,49.69,47.87,49.12,7073263,122.91,124.26,122.52,123.82,4097799
2018-04-18 00:00:00-04:00,178.5,179.8,177.07,179.4,2485350,80.1,80.89,79.32,80.34,4458103,49.34,51.68,48.76,51.37,9339827,124.06,124.87,123.38,124.5,3353880
2018-04-19 00:00:00-04:00,179.08,179.5746,178.26,178.99,2892281,80.2,80.39,79.19,79.69,5207619,51.13,51.58,50.09,50.63,7949551,124.31,124.72,123.15,123.9474,5249342
2018-04-20 00:00:00-04:00,178.53,179.49,176.5001,177.04,3302812,79.22,79.87,78.3,78.73,4405200,50.89,52.4999,50.66,51.47,8145177,124.06,124.82,123.31,124.2,5306657
2018-04-23 00:00:00-04:00,178.16,178.35,174.7,175.42,2940894,78.86,79.45,77.99,78.21,2866041,51.82,51.99,50.12,50.35,6062578,124.3,124.97,123.9,124.46,5359285
2018-04-24 00:00:00-04:00,176.68,177.55,171.19,173.23,4436267,78.9,79.4,75.08,75.28,7495576,50.35,50.35,45.31,46.0,16804350,124.87,125.04,120.55,121.42,7477142
2018-04-25 00:00:00-04:00,173.37,173.87,170.65,172.44,2257368,75.39,75.575,73.7,74.01,9144215,46.8,46.9,43.72,44.75,13196936,121.14,121.35,119.373,121.08,6168539
2018-04-26 00:00:00-04:00,174.52,179.63,174.22,178.18,3542655,76.32,77.62,75.49,76.03,11520145,46.11,47.37,45.6,46.74,8685865,125.14,127.59,123.781,127.11,11925458
2018-04-27 00:00:00-04:00,178.54,179.0,175.18,175.94,2527996,76.21,76.39,73.635,74.12,7653391,48.0,48.77,47.19,47.57,8993895,126.44,127.06,125.39,126.01,5290962
2018-04-30 00:00:00-04:00,177.49,180.0,177.1,178.3,2755418,74.0,75.019,73.69,74.61,6082755,47.7,48.92,45.76,47.34,13684397,126.74,127.9,126.66,126.91,5545210
2018-05-01 00:00:00-04:00,178.27,180.36,176.91,180.24,3891085,74.12,74.99,73.6,74.81,4523710,47.2,48.23,46.69,48.19,6701171,126.86,127.57,125.51,127.47,5176498
2018-05-02 00:00:00-04:00,186.2,188.25,183.12,185.7,7713249,75.0,75.71,71.21,71.74,15830946,48.34,50.0,48.3,48.68,13754621,128.1,128.1,126.0,126.37,6694019
2018-05-03 00:00:00-04:00,184.6,187.89,183.94,186.48,4359891,71.3,73.77,70.22,73.48,14963766,46.7,49.48,46.501,49.21,18149394,125.81,127.46,125.3217,127.19,4650677
2018-05-04 00:00:00-04:00,185.78,188.79,185.11,188.16,2764239,73.19,74.44,72.23,73.99,6007688,48.3,49.67,48.15,49.1,9153963,126.33,128.36,126.07,128.21,4529658
2018-05-07 00:00:00-04:00,188.3,189.52,187.63,189.1,2707974,74.24,75.12,74.1,74.64,6045944,49.1,51.82,49.05,51.11,12361800,128.4,129.52,128.25,129.24,4202500
2018-05-08 00:00:00-04:00,188.87,190.66,188.02,190.47,2180955,74.62,75.94,74.44,75.73,4855266,51.21,53.68,50.24,53.3241,16331606,129.14,129.97,128.31,129.895,3507613
2018-05-09 00:00:00-04:00,190.51,191.68,189.0,190.67,2188681,76.08,77.05,75.46,77.0,4640250,53.15,54.89,52.43,54.26,11390761,130.01,131.0,129.59,130.84,4721303
2018-05-10 00:00:00-04:00,191.04,193.72,190.94,193.01,2122964,77.39,79.255,77.25,79.19,9868113,54.52,55.5,53.86,54.66,9535098,131.2,131.75,130.72,130.97,4889331
2018-05-11 00:00:00-04:00,193.0,194.09,192.04,193.32,2256978,79.25,79.39,78.08,79.21,6878949,54.54,55.4797,54.01,54.75,6202573,131.0,132.09,130.231,131.81,3755829
2018-05-14 00:00:00-04:00,193.5,194.72,191.585,192.1,1876016,79.14,79.65,78.4402,78.81,3842977,55.05,56.08,54.05,54.28,9532503,132.43,132.5,130.67,131.22,4071046
